time,X_value,Y_value,Z_value
Started:,Aug. 22 2018,10:12:37:936, 
5.7404,1.07439,-2.02370,9.96347
5.7446,-0.00780,-1.54964,9.97783
5.7507,-0.20889,0.45189,9.93474
5.7540,-0.07002,-0.00780,9.93474
5.7588,-0.12270,0.04008,9.89163
5.7636,-0.11790,0.06882,9.88686
5.7696,-0.10355,0.08319,9.97304
5.7705,-0.08919,0.05925,9.97783
5.7763,-0.07961,0.04008,9.95389
5.7913,-0.10834,0.04488,9.99698
5.7914,-0.07961,0.05925,9.95868
5.7914,-0.06047,-0.04129,9.94431
5.7950,-0.10355,0.00658,9.94431
5.7991,-0.08440,0.04008,10.00177
5.8013,-0.07002,0.02094,9.91557
5.8066,-0.04610,0.04488,9.99219
5.8121,-0.09875,0.04008,9.89642
5.8149,-0.07481,0.03531,9.90601
5.8189,-0.03174,0.00658,9.99219
5.8233,-0.11313,0.01614,9.92995
5.8280,-0.07481,0.01614,9.91557
5.8328,-0.05568,0.04967,9.93474
5.8374,-0.06047,0.03052,9.96347
5.8416,-0.08440,0.04488,9.89642
5.8460,-0.08440,0.03531,9.92516
5.8504,-0.09396,0.00179,9.92995
5.8559,-0.07961,0.01137,9.91557
5.8589,-0.08440,0.01614,9.94431
5.8634,-0.07002,0.03531,9.94431
5.8684,-0.10355,0.04488,9.96825
5.8721,-0.08919,0.01614,9.96347
5.8764,-0.11313,0.01614,9.91080
5.8808,-0.04131,-0.00780,10.01135
5.8854,-0.08440,0.06882,9.89642
5.8913,-0.08919,0.01137,9.88686
5.9103,-0.08919,0.06882,9.87727
5.9104,-0.11790,0.03531,9.85812
5.9104,-0.08440,0.08319,9.92516
5.9104,-0.07002,0.01137,9.89642
5.9120,-0.09396,0.01137,9.92516
5.9183,-0.07961,0.03531,9.90601
5.9202,-0.07481,0.02573,9.90121
5.9241,-0.09875,0.02094,9.96347
5.9299,-0.12749,0.03531,9.92036
5.9328,-0.12270,0.06404,9.99698
5.9373,-0.09875,0.04967,9.92036
5.9420,-0.05568,0.02094,9.88686
5.9460,-0.07481,-0.00780,9.91080
5.9507,-0.07481,0.05925,9.92516
5.9549,-0.08440,-0.05566,9.90121
5.9593,-0.05568,0.01614,9.92995
5.9636,-0.06525,0.04008,9.92036
5.9680,-0.10355,0.04967,9.95868
5.9732,-0.08919,0.00658,9.86290
5.9778,-0.07481,0.01137,9.96825
5.9817,-0.07002,-0.00301,9.93951
5.9862,-0.04610,0.04967,9.92036
5.9903,-0.08919,0.02573,9.92995
5.9948,-0.12270,0.03531,9.92036
5.9991,-0.02695,0.04488,9.88686
6.0038,-0.09875,0.01614,9.93951
6.0085,-0.03653,0.04967,9.84375
6.0130,-0.06525,0.02573,9.94910
6.0192,-0.11313,0.03052,9.89642
6.0213,-0.08440,-0.02214,9.90121
6.0434,-0.07961,0.01137,9.93951
6.0435,-0.13228,0.01137,9.97783
6.0435,-0.14186,0.03531,9.91557
6.0439,-0.07002,0.01614,9.89642
6.0444,-0.07002,0.04967,9.88686
6.0511,-0.01259,-0.02693,9.85333
6.0521,-0.08919,0.04008,9.92516
6.0568,-0.05089,-0.00780,9.93474
6.0631,-0.07481,0.01614,9.90121
6.0646,-0.09875,0.04967,9.97783
6.0688,-0.12749,0.02573,9.97304
6.0735,-0.07002,0.06404,9.90601
6.0801,-0.08440,0.03531,9.93474
6.0822,-0.08440,0.04008,9.94431
6.0863,-0.09396,0.06404,9.92036
6.0912,-0.05568,0.09755,9.87727
6.0956,-0.07481,0.03052,9.92036
6.0999,-0.05089,0.05925,9.86290
6.1043,-0.05089,0.03052,9.88206
6.1125,-0.09875,0.02573,9.90121
6.1140,-0.05568,0.04008,9.91080
6.1184,-0.10355,0.04967,9.91080
6.1265,-0.12749,0.01614,9.93951
6.1281,-0.07481,0.04967,9.83896
6.1311,-0.07961,0.04488,9.96347
6.1349,-0.10355,0.03052,9.94431
6.1393,-0.07481,0.00179,9.93951
6.1436,-0.10834,0.03052,9.94910
6.1483,-0.07481,-0.01735,9.91080
6.1524,-0.08440,0.08798,9.91080
6.1631,-0.11313,-0.02214,9.92036
6.1631,-0.06047,-0.01257,9.90601
6.1674,-0.08440,0.03531,9.87727
6.1733,-0.10355,0.02573,9.86769
6.1744,-0.09396,0.05446,9.92516
6.1785,-0.10355,0.02573,9.90121
6.1829,-0.07481,0.05446,9.89642
6.1874,-0.08919,0.01614,9.87727
6.1920,-0.07002,-0.00780,9.96825
6.1961,-0.12270,0.00179,9.81981
6.2009,-0.06047,0.03531,9.91557
6.2053,-0.06047,0.04967,9.91557
6.2099,-0.10355,0.04967,9.91557
6.2146,-0.07961,0.02573,9.95389
6.2198,-0.13228,0.05446,9.95389
6.2234,-0.07002,0.02573,9.94910
6.2278,-0.04131,-0.01735,9.89642
6.2319,-0.07002,0.00179,9.92516
6.2364,-0.05089,-0.00780,9.93474
6.2408,-0.07961,0.05446,10.00656
6.2451,-0.02216,0.00658,9.96347
6.2509,-0.04131,0.04008,9.82460
6.2540,-0.07002,0.04008,9.82460
6.2605,-0.02695,0.04008,9.97783
6.2630,-0.08919,0.03052,9.84854
6.2692,0.00179,-0.00301,9.83896
6.2776,-0.06047,0.03531,9.91557
6.2795,-0.08440,0.01614,10.03529
6.2809,-0.07961,0.05925,9.92516
6.2850,-0.04131,0.04488,9.99219
6.3074,-0.08440,0.03052,9.94431
6.3075,-0.03653,0.04008,9.93474
6.3076,-0.07002,0.03531,9.89163
6.3076,-0.09875,0.04488,9.97304
6.3085,-0.05568,0.03531,9.91557
6.3125,-0.06047,0.02573,9.95389
6.3160,-0.07961,-0.02214,9.99219
6.3187,-0.03174,0.01137,9.95868
6.3235,-0.08919,0.04488,9.87727
6.3304,-0.10834,0.02573,9.94910
6.3347,-0.07002,0.02094,9.91557
6.3384,-0.11790,0.03531,9.88206
6.3414,-0.03653,0.04008,9.88686
6.3453,-0.07481,0.00658,9.91080
6.3500,-0.06525,0.03052,9.92995
6.3546,-0.09396,0.02573,9.95389
6.3588,-0.07961,0.05446,9.94910
6.3638,-0.02216,-0.00780,9.95389
6.3694,-0.05568,0.00179,9.98741
6.3727,-0.02216,0.02573,9.95868
6.3771,-0.04131,-0.04608,9.91557
6.3811,-0.04610,0.05925,9.90601
6.3856,-0.07002,0.04008,9.87248
6.3900,-0.09875,-0.00780,9.98741
6.3951,-0.06525,0.03531,9.94431
6.4131,-0.07002,0.02094,9.95868
6.4184,-0.10355,0.03052,9.94431
6.4185,-0.05568,0.03531,9.96825
6.4185,-0.08440,0.04008,9.99698
6.4186,-0.07961,0.06404,9.95868
6.4234,-0.09875,0.01614,9.92995
6.4248,-0.07961,0.03052,9.92995
6.4292,-0.10355,-0.01257,9.95389
6.4341,-0.05089,0.03052,9.94431
6.4379,-0.08440,0.00658,9.91080
6.4426,-0.05568,0.04967,9.89642
6.4485,-0.06047,0.00179,9.96347
6.4510,0.03531,-0.14185,9.91557
6.4553,-0.12270,-0.55844,9.96347
6.4601,0.29866,-0.51056,9.92036
6.4661,0.00179,-0.14664,9.77193
6.4685,-0.04610,0.34177,9.44632
6.4730,-0.27113,0.28909,9.67616
6.4773,-0.08440,0.51894,9.88206
6.4818,-0.45309,0.43753,10.32738
6.4860,-0.50098,0.26515,10.71524
6.4910,-0.17537,0.20769,10.48061
6.4951,-0.35733,0.06404,10.06403
6.4995,-0.19931,0.12149,9.67616
6.5039,-0.19931,0.13107,9.70967
6.5087,0.04967,0.10234,9.89163
6.5126,-0.01259,0.05446,9.64743
6.5174,0.00179,-0.02214,9.76714
6.5219,0.03052,-0.10355,9.72404
6.5277,0.11192,-0.29507,10.25076
6.5483,0.17416,-0.38606,9.90601
6.5484,0.18375,-0.29987,10.03529
6.5484,-0.01736,-0.11790,9.89642
6.5485,-0.13228,0.04967,9.57561
6.5485,-0.16580,0.15501,10.00656
6.5554,-0.11790,0.16937,9.94910
6.5572,-0.12270,0.15022,10.04965
6.5608,-0.16101,0.26515,9.92516
6.5649,-0.18016,0.22684,10.15979
6.5707,-0.13707,0.11192,10.12627
6.5737,-0.13707,0.03531,9.97304
6.5779,-0.06047,-0.05087,10.08318
6.5826,-0.02695,-0.06523,9.78629
6.5868,0.02573,-0.10834,9.70010
6.5911,0.02573,-0.05566,9.92995
6.5955,0.00179,-0.10834,9.66658
6.5998,-0.00780,-0.08440,9.85812
6.6055,-0.00780,-0.00780,9.75278
6.6101,-0.07481,0.03531,9.86769
6.6141,-0.09396,0.06882,9.76714
6.6182,-0.11790,0.10234,9.89163
6.6225,-0.13228,0.13107,10.03050
6.6272,-0.17058,0.08319,10.11191
6.6315,-0.13228,0.09276,10.21246
6.6357,-0.15622,0.09276,10.10233
6.6401,-0.10355,0.04967,10.00656
6.6445,-0.03174,0.03052,9.95868
6.6502,-0.05568,-0.03651,9.77193
6.6555,-0.04131,-0.01735,9.80545
6.6583,-0.04610,-0.03651,9.75278
6.6788,-0.07481,-0.03651,9.74319
6.6789,-0.03174,-0.07481,9.83896
6.6789,-0.00301,-0.06046,9.87727
6.6790,-0.05089,0.03531,9.88686
6.6816,-0.04610,0.02094,10.01135
6.6879,-0.14186,0.05925,10.07359
6.6891,-0.14664,0.05925,10.02092
6.6931,-0.09875,0.06404,10.06880
6.6967,-0.09396,0.11192,9.98741
6.7015,-0.11790,0.07361,9.92516
6.7054,-0.10355,0.04008,9.91557
6.7119,-0.09875,0.04008,9.86769
6.7145,-0.07002,-0.01735,9.79587
6.7189,-0.06047,0.00179,9.82939
6.7233,-0.06525,-0.02693,9.83418
6.7281,-0.02216,-0.01735,9.85812
6.7319,-0.02216,-0.05087,9.92516
6.7361,-0.09396,0.00658,9.98262
6.7411,-0.10834,0.02573,9.94910
6.7455,-0.10834,0.04008,9.99219
6.7499,-0.12749,0.02573,9.94910
6.7542,-0.11790,0.03531,9.98741
6.7584,-0.08919,0.04008,9.95868
6.7636,-0.05568,0.07840,9.92036
6.7678,-0.07002,-0.00301,9.94431
6.7719,-0.01259,-0.00780,9.91557
6.7761,-0.03653,0.03531,9.84375
6.7827,-0.04131,0.00179,9.87727
6.7860,-0.07961,-0.01257,9.88206
6.7906,-0.03653,-0.02693,9.91080
6.8030,-0.08440,-0.00301,9.85812
6.8030,-0.12270,0.04008,9.93951
6.8031,-0.08919,0.05446,9.96825
6.8104,-0.15622,0.07840,9.99219
6.8108,-0.06525,0.05446,10.01135
6.8152,-0.04610,0.05446,9.99698
6.8245,-0.11313,0.06882,9.93474
6.8246,-0.09875,0.02094,9.92036
6.8285,-0.09396,-0.00301,9.93951
6.8322,-0.08919,0.00179,9.87727
6.8365,-0.07002,-0.01257,9.87248
6.8409,-0.07961,0.03052,9.93474
6.8452,-0.06047,-0.01735,9.95868
6.8499,-0.04610,0.04488,9.90121
6.8542,-0.05568,0.00658,9.96825
6.8592,-0.07481,0.01137,9.93951
6.8635,-0.08919,0.03531,9.95868
6.8674,-0.07002,0.01137,9.96825
6.8720,-0.12749,0.05446,9.92995
6.8767,-0.09875,0.06882,9.97304
6.8832,-0.12270,0.04488,9.86769
6.8864,-0.06047,0.04967,9.90121
6.8901,-0.07481,0.01614,9.92516
6.8942,-0.12270,0.01614,9.92036
6.8988,-0.09875,0.01137,9.92516
6.9036,-0.07481,0.00658,9.92995
6.9079,-0.08919,0.00179,9.91080
6.9116,-0.08440,0.00658,9.97783
6.9161,-0.05089,0.03052,9.95389
6.9308,-0.08440,0.03531,9.93951
6.9309,-0.08919,-0.01257,9.86769
6.9310,-0.09396,0.01137,9.85812
6.9351,-0.09875,0.01137,9.90601
6.9401,-0.06047,0.00179,9.84854
6.9429,-0.06047,0.00658,9.95389
6.9481,-0.04131,0.01614,9.91080
6.9514,-0.05089,0.01614,9.97304
6.9564,-0.07002,0.04967,9.88206
6.9602,-0.03653,0.03052,9.92516
6.9642,-0.06525,0.06404,9.97783
6.9689,-0.10355,0.03531,9.84854
6.9736,-0.07481,0.03531,9.96347
6.9798,-0.07481,0.03531,9.92995
6.9829,-0.10834,-0.01257,9.97304
6.9872,-0.08919,0.05925,9.98262
6.9915,-0.04131,0.04488,9.96347
6.9961,-0.11790,0.00658,9.89642
7.0011,-0.05568,0.03531,9.90121
7.0043,-0.04131,0.04488,9.95389
7.0082,-0.04131,0.00179,9.87727
7.0125,-0.05089,0.04488,9.96825
7.0171,-0.07481,0.04488,9.91080
7.0216,-0.07961,0.03531,9.90121
7.0263,-0.06525,-0.01257,9.91557
7.0306,-0.08919,0.04488,9.93474
7.0345,-0.02695,0.06882,9.94910
7.0487,-0.03653,0.03052,9.96825
7.0488,-0.09875,0.04488,9.97304
7.0488,-0.08919,0.01614,10.00177
7.0521,-0.07002,0.04488,9.90121
7.0567,-0.05568,0.04008,9.93951
7.0611,-0.03174,-0.01257,9.92036
7.0652,-0.07002,-0.00301,9.84375
7.0705,-0.10834,-0.00301,9.95389
7.0746,-0.08440,0.03052,9.89163
7.0795,-0.05568,0.04967,9.86769
7.0875,-0.03653,0.01614,9.97783
7.0889,-0.03174,0.00179,9.83418
7.0915,-0.07961,0.04488,9.92036
7.0958,-0.09875,0.03052,9.99219
7.1007,-0.16101,0.01614,9.91557
7.1049,-0.08919,0.04488,9.95389
7.1089,-0.08919,0.03052,9.96347
7.1144,-0.08440,0.06404,9.90601
7.1185,-0.07002,-0.01257,9.92995
7.1232,-0.06525,0.02573,10.00177
7.1275,-0.08919,0.05446,9.84854
7.1317,-0.02695,0.01614,9.96347
7.1361,-0.03174,0.00658,9.96347
7.1405,-0.07002,0.01614,9.87727
7.1448,-0.08440,0.02094,9.89163
7.1492,-0.02216,0.01614,9.92036
7.1536,-0.06047,0.01614,9.92516
7.1598,-0.08440,0.02573,9.90121
7.1642,-0.09396,-0.00780,9.93951
7.1687,-0.17537,0.04488,9.95389
7.1891,-0.10355,0.05446,9.91557
7.1891,-0.07002,-0.02693,9.89163
7.1892,-0.13228,0.03052,9.92995
7.1892,-0.11313,0.03531,9.94431
7.1933,-0.07961,0.04488,9.91557
7.1936,-0.03174,0.05925,9.90601
7.1987,-0.07481,-0.00301,9.94910
7.2015,-0.10355,-0.00780,9.87248
7.2103,-0.06047,-0.00301,9.92516
7.2110,-0.08919,-0.00780,9.92036
7.2200,-0.07961,0.00179,9.92995
7.2200,-0.05568,0.01614,9.90601
7.2236,-0.08440,-0.02693,9.92995
7.2286,-0.08440,0.01137,9.92036
7.2321,-0.09396,0.07361,9.90601
7.2364,-0.06525,-0.00301,9.90601
7.2406,-0.09396,-0.02214,9.97304
7.2450,-0.06525,0.03531,9.92995
7.2510,-0.02695,0.03052,9.93474
7.2548,-0.06047,0.05925,10.01135
7.2588,-0.08919,0.01614,9.93474
7.2633,-0.07481,0.03052,9.99219
7.2681,-0.06047,0.01137,9.99698
7.2721,-0.04131,-0.01257,9.98741
7.2765,-0.05568,-0.01735,9.91080
7.2809,-0.04610,0.01614,9.92036
7.2852,-0.07002,0.04008,9.92036
7.2903,-0.11313,0.00179,9.93951
7.2946,-0.07002,0.02573,9.93474
7.3147,-0.03174,0.04008,9.92036
7.3148,-0.05089,-0.02214,9.86769
7.3184,-0.07961,0.06882,9.97304
7.3185,-0.04131,0.04488,9.92036
7.3185,-0.05089,0.01137,9.98262
7.3208,-0.09875,0.02573,9.98262
7.3246,-0.05089,0.02573,9.99698
7.3287,-0.03653,-0.02214,9.87727
7.3333,-0.06525,0.04967,9.91557
7.3382,-0.07002,0.00179,9.92995
7.3424,-0.13707,0.03052,9.98262
7.3485,-0.04610,0.00179,9.92036
7.3510,-0.07961,0.02573,9.94910
7.3552,-0.10834,0.01614,9.93951
7.3596,-0.07961,0.01137,9.92995
7.3640,-0.07481,0.04008,9.94910
7.3685,-0.07002,0.02573,9.94910
7.3734,-0.12270,0.00179,9.91557
7.3786,-0.10355,0.02094,9.98741
7.3821,-0.10834,0.02573,9.92516
7.3863,-0.05568,0.04967,9.89642
7.3908,-0.07481,0.03531,9.88206
7.3953,-0.07481,-0.01257,9.98741
7.3997,-0.07481,-0.00780,9.84375
7.4038,-0.05568,-0.00780,9.92036
7.4083,-0.12270,0.02573,9.93951
7.4133,-0.06047,0.01137,9.92516
7.4184,-0.14664,0.04488,9.89642
7.4224,-0.10834,0.03052,10.00656
7.4267,-0.07481,0.04008,9.94910
7.4438,-0.07002,0.03531,9.94910
7.4438,-0.06047,0.05925,9.86769
7.4439,-0.13707,0.02573,9.98262
7.4439,-0.06525,0.00179,9.96825
7.4480,-0.09875,0.00658,9.86769
7.4514,-0.10355,-0.32860,9.94910
7.4558,-0.69252,-1.14262,9.92036
7.4610,-0.90800,-1.75076,9.91557
7.4650,-0.86969,-2.24396,9.88206
7.4693,-0.59676,-2.39719,9.93951
7.4737,-0.09875,-2.55042,9.97304
7.4806,-0.00780,-2.44986,9.86290
7.4833,0.16937,-2.12904,9.99219
7.4872,0.15501,-1.79385,9.95868
7.4923,0.97862,-1.81779,9.89163
7.4956,1.13185,-1.42993,9.94431
7.5002,0.72484,-1.15700,9.91080
7.5043,1.14621,-1.37726,9.90601
7.5087,1.28029,-1.52570,9.98741
7.5138,0.88763,-1.42993,9.83896
7.5187,0.87328,-1.81779,9.99219
7.5223,1.05524,-2.04285,10.02571
7.5266,0.65300,-1.76033,9.96347
7.5312,0.50935,-1.88962,9.89642
7.5355,0.41359,-1.85609,10.01613
7.5400,0.00179,-1.47781,9.87727
7.5454,-0.27113,-1.40599,9.94910
7.5495,-0.21848,-1.56401,9.74799
7.5540,-0.00780,-1.68372,9.58997
7.5579,-0.22325,-1.54007,10.04965
7.5804,-0.02695,-1.74597,9.74799
7.5805,0.12628,-2.15298,9.88686
7.5805,-0.14664,-1.92793,9.90601
7.5805,0.25557,-2.12425,9.88686
7.5805,0.28909,-2.48338,9.92995
7.5865,0.16937,-2.37325,9.80066
7.5882,0.18854,-2.53127,9.95389
7.5924,0.07840,-2.51212,9.93474
7.5962,-0.07961,-2.31578,9.84375
7.6010,-0.09875,-2.38283,9.90601
7.6056,0.30824,-2.26312,9.78629
7.6107,0.45189,-1.91835,9.81981
7.6145,0.31303,-1.49219,9.81024
7.6191,0.21248,-1.37726,9.84375
7.6230,0.02094,-1.39163,9.91080
7.6278,0.38486,-1.76991,9.91080
7.6313,0.38007,-1.88962,9.73840
7.6356,0.49500,-2.26312,9.79587
7.6403,0.56682,-2.39240,9.81502
7.6449,0.32260,-2.10031,10.00656
7.6493,0.61470,-2.21523,9.70967
7.6535,-0.25198,-1.65019,9.92036
7.6579,-0.74519,-1.58795,9.81981
7.6624,-0.55365,-2.15778,10.00656
7.6668,-0.74998,-1.98061,9.86769
7.6722,-1.10432,-1.77470,10.47104
7.6883,-0.87448,-2.00932,9.78629
7.6884,-0.41000,-2.40677,10.14542
7.6885,0.15022,-2.74196,10.07838
7.6952,0.80145,-2.74196,9.65222
7.6953,0.86848,-2.19128,10.06880
7.6983,0.82539,-2.10031,9.79108
7.7017,0.28430,-1.61189,10.63863
7.7059,0.65779,-1.83694,10.36090
7.7114,1.16536,-2.27748,9.75757
7.7147,1.06003,-2.29184,10.32738
7.7190,0.82060,-2.05243,10.02571
7.7236,0.58597,-2.17213,10.65300
7.7279,0.35133,-2.15778,9.70010
7.7322,-0.32860,-1.95187,9.94431
7.7366,-0.63506,-1.63583,10.20288
7.7411,-0.08440,-1.83215,9.80545
7.7453,-0.06525,-1.38684,9.62349
7.7508,-0.16580,-1.32458,9.86769
7.7552,-0.36691,-1.18573,9.64743
7.7593,-0.74998,-0.85054,10.13585
7.7636,-0.58238,-1.19530,9.81981
7.7683,-0.82181,-1.73160,9.58040
7.7725,-1.31979,-1.45866,9.79108
7.7768,-0.92236,-1.88483,9.99698
7.7813,-0.40521,-1.90877,9.90601
7.7855,-0.17058,-1.81779,9.82939
7.7902,0.24121,-1.82738,10.15021
7.7953,0.47105,-1.51134,9.91557
7.8032,0.60512,-1.24797,9.59476
7.8033,1.13185,-1.61668,10.23640
7.8281,1.22282,-1.54007,9.60912
7.8282,1.42393,-1.65977,9.40321
7.8282,1.57237,-1.53528,10.15021
7.8282,1.55801,-1.19051,9.31703
7.8282,1.74477,-1.22403,9.84375
7.8310,1.37605,-0.87927,9.71446
7.8333,1.71124,-1.21924,9.70490
7.8390,1.37126,-1.08995,10.16458
7.8440,1.39520,-1.26234,11.19408
7.8480,1.04086,-1.47781,9.60912
7.8513,0.70090,-1.53528,10.00177
7.8561,-0.13707,-0.85054,10.54765
7.8627,-0.07481,-1.04686,10.31781
7.8646,-0.77393,-0.63026,10.60510
7.8683,-1.19052,-0.49141,9.32660
7.8736,-1.60710,-0.66379,10.07359
7.8780,-1.42993,-1.20488,10.34654
7.8816,-1.93750,-0.64464,9.66179
7.8867,-1.05165,-1.42035,10.50934
7.8905,-0.77393,-1.54486,9.62349
7.8948,-0.87927,-1.35811,9.39365
7.8991,-0.41959,-1.20967,9.90121
7.9038,0.42316,-1.52092,10.22682
7.9094,0.83496,-1.42035,9.94910
7.9130,1.44310,-1.80821,10.04486
7.9174,1.53886,-1.70287,10.12627
7.9219,1.66815,-1.55922,10.15979
7.9275,2.15657,-1.81300,9.84854
7.9308,2.16135,-1.39163,9.70490
7.9348,2.07996,-0.93195,10.18852
7.9493,1.61069,-0.42436,10.00177
7.9504,1.77827,-0.41000,10.03529
7.9504,1.52928,-0.60153,9.84854
7.9518,0.86848,-0.23763,10.00177
7.9568,0.66258,-0.49141,9.97783
7.9607,0.46626,-0.83617,9.83418
7.9649,-0.63026,-0.09396,9.96347
7.9698,-0.60155,-0.17058,9.82939
7.9740,-0.38606,-0.83138,9.91557
7.9786,-0.86969,-0.83138,10.07359
7.9832,-0.85054,-1.34853,9.67137
7.9872,-0.73561,-1.72203,9.86769
7.9914,-0.86969,-1.52092,9.70010
7.9964,-0.01736,-1.89920,9.90601
8.0015,0.28430,-1.73639,9.96347
8.0053,0.31303,-1.83215,9.97783
8.0096,0.17416,-1.63583,9.88206
8.0134,0.25078,-1.52570,9.98741
8.0179,0.49020,-1.82738,9.92036
8.0220,0.07361,-0.97983,10.16458
8.0264,0.47583,-1.29585,10.36090
8.0308,0.78229,-1.31502,10.42316
8.0350,0.25557,-0.55844,10.02092
8.0403,0.31303,-0.49620,9.38406
8.0448,-0.12270,-0.51056,10.73439
8.0489,0.02573,-0.55844,9.97783
8.0548,0.05446,-0.36691,9.53250
8.0591,0.19331,-0.22325,10.14542
8.0624,0.28430,-0.32860,9.46547
8.0666,0.06882,-0.33339,9.76234
8.0848,-0.25198,-0.71646,9.78151
8.0849,0.03531,-0.50577,9.35533
8.0849,0.68652,-0.84575,10.33696
8.0849,0.33698,-0.74998,9.94431
8.0882,1.02171,-1.08038,9.13986
8.0928,1.56281,-0.78349,10.29865
8.0966,1.55801,-1.21446,10.11670
8.1019,1.60590,-0.62549,9.56123
8.1055,1.53886,-0.84096,10.34175
8.1097,1.26114,-1.57358,9.98262
8.1160,0.52371,-1.23361,9.82939
8.1204,0.57161,-2.40198,10.37526
8.1272,-0.09396,-1.66936,10.15021
8.1294,-0.12270,-0.53450,10.37526
8.1317,-0.87927,-0.41959,10.60510
8.1359,-0.37170,-0.11790,10.31302
8.1403,0.24121,-0.17537,10.10233
8.1449,0.68173,-0.06523,10.34654
8.1491,1.21803,-0.75476,9.90121
8.1546,1.13185,-0.96545,9.54688
8.1588,2.28107,-1.43472,9.95868
8.1630,2.01291,-2.33495,9.95868
8.1678,0.93552,-1.32458,9.79108
8.1718,0.57639,-0.46747,9.47505
8.1762,0.04967,-0.29987,10.20288
8.1814,0.20290,-0.41000,10.03529
8.1861,0.13107,-0.17058,10.71524
8.1902,0.65779,-0.63026,10.77271
8.1941,-0.42436,0.54288,10.33217
8.2093,-0.21848,0.06404,9.82939
8.2094,-0.03653,0.48541,10.61948
8.2094,-0.28072,-0.05087,10.56201
8.2132,0.05925,-0.61591,9.12070
8.2150,-0.43874,-1.31502,10.95946
8.2193,0.31303,-2.43071,9.36491
8.2240,-0.47226,-1.84653,10.04486
8.2284,-0.32381,-1.88962,9.54208
8.2327,-0.50577,-0.77393,10.25076
8.2368,-0.46268,0.10234,9.57082
8.2412,-0.52493,0.59555,10.27470
8.2455,0.28430,0.16937,9.95389
8.2499,0.39922,-0.30945,9.59955
8.2553,0.43274,-0.38127,10.76312
8.2595,0.26515,-0.00780,9.62349
8.2638,-0.08440,0.49500,10.22682
8.2684,0.55244,-0.31903,10.90199
8.2724,0.89722,-0.58238,10.85890
8.2772,1.37126,-0.74040,9.56602
8.2817,1.62027,-0.62549,10.62906
8.2859,0.95946,-0.06046,9.82460
8.2902,1.09833,-0.08440,9.85333
8.2947,1.02650,-0.06523,10.88762
8.2996,0.54288,0.16460,10.38005
8.3036,0.44710,-0.32860,10.49977
8.3098,0.28909,-0.03172,9.83896
8.3268,-0.14664,-0.07481,9.83418
8.3270,0.28430,-0.34297,10.29387
8.3270,0.10234,-0.40521,9.36491
8.3281,-0.67337,0.05925,9.75278
8.3318,-0.87927,0.51414,9.65701
8.3342,-1.20488,1.34732,9.94910
8.3386,-1.11868,1.25635,9.22127
8.3429,-1.29585,1.22762,10.15021
8.3466,-1.31023,1.48140,10.09274
8.3518,-0.34775,0.91158,10.75833
8.3555,-0.29030,0.48541,10.07838
8.3599,0.09276,0.72961,9.25478
8.3648,-0.10355,1.27071,11.09831
8.3687,0.71526,0.35612,9.76234
8.3729,1.03130,0.35133,9.93951
8.3777,1.07439,0.35612,10.02571
8.3816,1.10791,0.49500,9.45111
8.3860,1.20367,0.39444,9.73363
8.3912,0.88763,0.66258,10.91156
8.3951,0.64343,0.34177,10.43752
8.3994,0.92595,0.24121,9.65701
8.4038,1.28508,0.34654,10.00656
8.4081,0.49020,0.11670,9.81502
8.4137,1.33775,0.33218,10.18373
8.4188,1.65857,0.63864,9.85333
8.4221,1.71124,0.55724,9.40800
8.4263,1.77350,0.59555,9.98262
8.4372,1.36649,0.94031,10.33217
8.4397,0.74878,1.12227,9.53729
8.4426,0.79187,0.53329,10.11670
8.4445,-0.77872,0.83496,9.98262
8.4489,-0.77393,1.45267,10.95946
8.4532,-0.75478,0.33218,10.08318
8.4572,-0.71167,0.10713,10.23640
8.4745,-0.64943,0.92116,9.06804
8.4745,-0.61591,0.84933,9.89163
8.4746,-1.09474,1.27550,9.72404
8.4757,-0.37170,0.88763,9.87727
8.4819,-0.66379,1.41916,9.76714
8.4829,-0.89363,1.98897,10.20288
8.4876,-0.95589,1.95546,10.31302
8.4914,-0.71646,1.80701,10.32738
8.4965,-0.06525,1.72562,9.43195
8.5004,0.21725,2.25713,9.81502
8.5047,0.34177,2.42471,9.80545
8.5096,0.63385,2.46303,9.60434
8.5135,0.80623,2.45824,9.51814
8.5180,0.93552,1.95546,10.48540
8.5225,0.53329,1.74477,10.40399
8.5267,0.39922,1.54366,9.85333
8.5316,-0.39565,1.74956,10.13585
8.5367,-0.29987,1.68730,10.67215
8.5408,-0.23283,2.28107,9.94431
8.5449,-0.58717,2.75990,10.11670
8.5493,-0.23283,2.70244,9.41759
8.5536,-0.96545,3.21002,9.96825
8.5583,-0.46747,3.36803,9.56123
8.5627,-0.24719,3.05679,9.83896
8.5689,0.09755,3.13341,9.12070
8.5711,0.02573,3.15256,10.32738
8.5909,0.48062,3.20523,10.21246
8.5910,0.69611,3.59787,10.53328
8.5910,0.21248,3.58351,10.09753
8.5923,0.82539,3.69843,9.39844
8.5989,1.40958,3.20523,9.58040
8.5990,1.64899,3.35367,9.02972
8.6015,1.68730,3.53563,8.24443
8.6059,1.43831,3.35367,10.97382
8.6101,1.41437,3.25311,10.60510
8.6151,1.17015,3.27226,8.62271
8.6234,0.43753,3.18129,9.06325
8.6240,0.16460,3.36325,8.95790
8.6292,0.17896,2.88440,9.10634
8.6322,-0.26157,3.42549,11.03607
