time,X_value,Y_value,Z_value
Started:,Aug. 22 2018,10:12:37:936, 
5.6667,0.00864,0.00388,0.14848
5.6699,0.00650,0.00069,0.15274
5.6743,-0.00627,0.00388,0.17299
5.6791,0.00970,0.00069,0.19215
5.6829,0.00012,-0.00357,0.22412
5.6871,0.00333,-0.00677,0.24222
5.6916,0.00119,-0.00145,0.27205
5.6958,-0.00095,-0.00145,0.29442
5.7007,0.00333,-0.00038,0.30402
5.7046,0.00012,0.00282,0.29762
5.7090,0.00650,0.00175,0.25394
5.7143,0.00650,-0.00464,0.21347
5.7187,0.00012,0.00388,0.16020
5.7239,-0.00414,0.00069,0.10907
5.7275,0.00864,0.00708,0.06538
5.7317,0.00333,-0.00677,0.02597
5.7361,-0.00200,0.01347,0.00360
5.7405,0.00226,-0.00357,-0.01236
5.7456,0.00333,-0.00250,-0.00490
5.7508,0.00650,0.00601,-0.00383
5.7541,0.00333,-0.00145,0.00043
5.7628,0.00543,0.02199,-0.00278
5.7636,0.00012,-0.00357,0.00467
5.7696,-0.00414,-0.00464,-0.00490
5.7705,-0.00414,-0.00357,0.00787
5.7764,0.00226,0.01559,-0.00278
5.7913,-0.00200,0.00708,-0.00383
5.7914,-0.00520,0.00175,-0.00490
5.7914,-0.00095,-0.00677,0.00467
5.7951,0.00864,0.01134,-0.00383
5.7991,-0.00414,-0.00571,-0.00171
5.8013,-0.00520,-0.00357,-0.00064
5.8066,-0.00520,-0.00571,0.00681
5.8121,-0.00095,-0.00890,0.00681
5.8149,-0.00307,0.00494,0.00681
5.8189,0.00119,0.00069,0.00043
5.8233,-0.00200,-0.00038,-0.00278
5.8280,-0.00307,0.00069,0.00360
5.8340,-0.00627,-0.00145,0.00467
5.8374,0.00333,-0.00145,-0.00278
5.8416,-0.00095,-0.00038,0.00255
5.8461,-0.00520,0.00388,0.01106
5.8505,0.00012,0.00601,-0.00171
5.8576,-0.00200,0.00175,-0.00171
5.8589,-0.00200,0.00388,-0.00064
5.8635,-0.00414,-0.00145,0.00043
5.8684,0.00864,0.00069,-0.00383
5.8722,-0.00307,0.00815,0.00681
5.8776,0.00757,-0.00038,-0.00278
5.8808,0.00333,-0.00038,0.00255
5.8880,-0.00414,0.00601,-0.00171
5.8914,0.00333,-0.00038,0.00467
5.9104,0.00012,-0.00464,0.00787
5.9104,0.00012,-0.00677,-0.00064
5.9104,-0.00200,0.00282,0.00255
5.9104,0.00012,0.00069,0.00255
5.9120,-0.00307,0.00601,-0.00064
5.9184,0.00119,0.01027,0.00043
5.9207,0.00012,0.00175,0.00681
5.9241,-0.00839,-0.00250,0.00360
5.9300,0.00226,0.00388,-0.00383
5.9328,0.00333,-0.01210,0.00467
5.9374,-0.00095,-0.00250,0.00043
5.9421,0.00226,-0.00038,0.00043
5.9460,0.00438,-0.00357,0.00150
5.9508,-0.00414,0.01027,-0.00064
5.9549,0.00333,-0.00464,-0.00597
5.9593,0.00438,-0.00250,0.00467
5.9642,0.00226,0.00601,0.00255
5.9681,0.00438,-0.00145,-0.00703
5.9732,-0.01053,0.00069,0.00681
5.9779,-0.00414,-0.00571,-0.00383
5.9817,-0.00414,0.00388,0.00681
5.9873,0.00012,0.00175,-0.00278
5.9904,-0.01160,0.01027,-0.00278
5.9948,0.00333,0.00069,-0.00703
5.9991,0.00438,0.00069,0.00360
6.0039,-0.00095,-0.00677,-0.00171
6.0095,0.00226,0.00175,0.00255
6.0166,-0.00520,0.00069,0.00360
6.0194,0.00226,-0.00038,-0.00171
6.0213,0.00012,0.00282,0.00255
6.0435,-0.00414,-0.00250,-0.00278
6.0435,-0.00200,-0.00571,0.00043
6.0435,0.00438,0.00282,-0.00490
6.0444,-0.00414,0.00388,0.00255
6.0445,-0.00307,-0.00571,0.00360
6.0512,-0.00095,-0.00145,0.00150
6.0523,-0.00095,-0.00038,-0.00278
6.0572,-0.00200,0.00282,0.00574
6.0632,-0.01266,0.00494,-0.00064
6.0646,-0.00307,-0.00677,-0.00064
6.0688,0.00333,0.01454,0.00043
6.0739,-0.00307,-0.00784,0.00999
6.0801,0.00650,-0.00571,0.00043
6.0822,-0.00200,-0.00571,0.00574
6.0864,0.00438,0.00601,0.00787
6.0912,-0.00307,-0.00250,-0.00383
6.0962,-0.00095,-0.00357,0.00043
6.0999,0.00119,0.00175,-0.00064
6.1044,-0.01479,-0.00464,0.00150
6.1125,0.00119,-0.00145,-0.00064
6.1141,0.00119,-0.00677,0.00681
6.1190,-0.00200,-0.00038,-0.00383
6.1265,-0.00520,-0.00038,0.00467
6.1281,-0.00095,-0.00677,0.00574
6.1312,0.00012,0.00069,-0.00278
6.1349,-0.00307,0.00282,0.00681
6.1413,-0.00095,-0.00357,-0.00703
6.1437,-0.00200,-0.00038,-0.00064
6.1483,-0.00627,0.00069,0.00467
6.1524,-0.00520,-0.00038,0.00360
6.1631,-0.00095,0.00282,0.00574
6.1631,0.00012,-0.00038,0.00467
6.1675,-0.00307,0.00388,-0.00171
6.1734,0.00864,0.00282,-0.00064
6.1744,-0.00200,-0.00784,0.00043
6.1785,0.01076,0.00815,-0.00383
6.1834,-0.00520,-0.01210,-0.00064
6.1875,-0.00307,0.00494,0.00150
6.1920,0.00438,0.00175,0.00255
6.1961,-0.00627,-0.00145,-0.00597
6.2009,-0.00095,-0.00250,-0.00278
6.2060,-0.00520,-0.00250,-0.00064
6.2099,-0.00414,-0.00038,0.00255
6.2146,-0.00307,-0.00038,-0.00278
6.2198,0.00757,0.00175,0.00467
6.2234,0.00864,-0.00250,-0.00703
6.2290,-0.00200,-0.00784,0.00893
6.2320,0.00226,0.00494,-0.00383
6.2365,-0.00307,0.00494,-0.01129
6.2408,-0.00095,-0.00145,-0.00383
6.2452,0.00226,0.00175,0.00255
6.2510,0.00757,0.00069,0.00150
6.2540,0.00012,-0.00996,0.00360
6.2606,0.00543,-0.00038,0.00255
6.2631,0.00226,-0.01849,-0.00383
6.2735,-0.00095,0.01134,0.00574
6.2794,-0.00307,-0.00250,-0.00597
6.2795,0.00333,-0.00677,0.00043
6.2810,-0.00520,0.00388,0.00150
6.2851,-0.00732,0.00388,0.00255
6.3075,-0.00307,-0.00677,-0.00383
6.3075,0.00438,-0.00145,-0.00171
6.3076,0.00438,0.00175,0.00043
6.3076,-0.00414,0.00282,-0.00383
6.3086,-0.00307,0.00388,0.00150
6.3125,0.00119,-0.00038,-0.00278
6.3174,-0.00520,-0.00677,-0.00383
6.3188,-0.00200,0.00388,0.00150
6.3235,0.00333,-0.00464,-0.00171
6.3305,-0.00200,-0.00464,0.00043
6.3348,0.00864,-0.00145,0.00467
6.3398,-0.00414,-0.00038,0.00150
6.3414,-0.00732,-0.01103,-0.00597
6.3453,0.00333,0.00175,0.00150
6.3500,0.00119,0.00388,-0.00383
6.3546,0.00864,0.00388,-0.00703
6.3589,-0.00200,-0.00145,-0.00703
6.3638,0.00119,-0.00250,0.00043
6.3694,-0.00627,0.00069,0.00574
6.3727,-0.00200,-0.00357,-0.00597
6.3782,-0.00414,0.00069,0.00360
6.3821,0.00333,-0.01317,0.00360
6.3856,-0.00307,0.01134,-0.00278
6.3901,-0.00200,0.00069,0.00681
6.3977,0.00650,-0.00464,0.00574
6.4132,0.00226,0.00069,-0.00490
6.4185,0.00119,-0.00677,0.00467
6.4185,-0.00732,0.00494,0.00255
6.4185,-0.00414,-0.00357,-0.00064
6.4186,-0.00307,-0.00250,-0.00064
6.4235,-0.00200,-0.00571,-0.00064
6.4253,-0.00200,0.00601,0.00681
6.4293,-0.00520,-0.01422,0.00574
6.4341,-0.00200,0.00282,-0.00278
6.4379,0.00012,0.01027,0.00043
6.4426,0.00438,0.00175,0.00150
6.4490,0.00012,0.00388,0.00467
6.4510,-0.00095,0.01241,-0.00064
6.4554,-0.00520,-0.00464,-0.00383
6.4601,-0.00732,0.00282,-0.00916
6.4661,0.00012,0.00282,-0.01343
6.4690,0.00012,0.00708,-0.00383
6.4730,0.00757,0.01027,0.00467
6.4773,0.01289,0.01241,-0.00064
6.4818,0.00333,0.00494,0.00467
6.4860,0.01183,-0.00357,0.00043
6.4920,-0.00307,-0.00996,0.00574
6.4951,-0.00095,-0.00890,-0.00916
6.4996,-0.00732,-0.00996,0.01213
6.5040,-0.00414,0.00175,-0.00278
6.5087,-0.00839,-0.00571,-0.00171
6.5135,-0.00200,0.00282,0.00255
6.5174,-0.00200,-0.00677,0.00043
6.5246,0.00333,0.00282,0.00150
6.5278,-0.00414,-0.00038,0.00681
6.5484,-0.00627,-0.00145,-0.00064
6.5484,0.00864,-0.00571,-0.00810
6.5485,0.00119,0.00494,-0.00383
6.5485,0.00650,0.00175,0.00150
6.5486,-0.00307,0.00920,-0.00597
6.5554,0.00012,0.00175,0.00681
6.5573,0.00333,-0.00038,0.00574
6.5608,0.00119,-0.00038,0.00043
6.5649,0.00119,-0.00571,0.00467
6.5707,0.00119,-0.00038,-0.00490
6.5738,-0.00095,-0.00996,-0.00171
6.5787,-0.00946,-0.01210,0.00681
6.5826,-0.00839,-0.00464,-0.00383
6.5868,-0.00414,-0.01636,-0.00278
6.5911,-0.00095,0.00175,0.00893
6.5955,-0.00095,-0.00357,0.00467
6.6003,0.00438,-0.00996,-0.00278
6.6055,0.00543,0.00601,-0.00278
6.6102,-0.00200,-0.00038,-0.00383
6.6150,0.00438,0.00601,-0.00383
6.6182,0.00650,0.00175,-0.00171
6.6235,-0.00200,-0.00145,-0.00490
6.6272,0.00543,-0.00464,-0.00810
6.6315,-0.00414,0.00708,0.00150
6.6357,0.00012,0.00494,0.00467
6.6402,-0.00307,0.00282,-0.00064
6.6454,-0.00520,-0.00464,0.00574
6.6525,0.00438,-0.00038,0.00255
6.6555,0.00119,0.00494,-0.00278
6.6584,-0.00095,-0.00784,0.00574
6.6789,0.00438,-0.00038,0.00150
6.6789,0.00012,0.01241,-0.01450
6.6789,-0.00520,-0.00145,0.00467
6.6790,0.00333,0.00069,0.00043
6.6817,0.00333,-0.00038,0.00574
6.6880,-0.00307,-0.00038,-0.00064
6.6892,-0.00414,0.00815,0.00255
6.6931,-0.00095,-0.00145,0.00360
6.6968,-0.00520,-0.00357,-0.00171
6.7015,0.00012,-0.00464,0.00467
6.7055,-0.00839,-0.02060,0.00574
6.7120,-0.00307,-0.00996,0.00255
6.7145,0.00119,-0.00357,-0.00810
6.7189,-0.00307,-0.00677,-0.00171
6.7233,-0.00095,-0.00464,-0.00064
6.7281,-0.00414,0.00175,-0.00064
6.7325,-0.00200,-0.00145,-0.00064
6.7362,-0.00095,-0.00357,0.00255
6.7411,0.00119,-0.00357,-0.00490
6.7455,-0.00520,-0.00464,0.00150
6.7499,0.00119,-0.00250,-0.00278
6.7550,0.00119,-0.00357,-0.00278
6.7585,0.00650,-0.00464,-0.00064
6.7637,-0.00627,0.01559,-0.00171
6.7678,-0.00946,0.01027,0.00255
6.7720,-0.00095,0.00282,-0.00383
6.7826,-0.00095,-0.01210,0.00043
6.7827,-0.00520,-0.00250,0.00043
6.7860,-0.00200,0.00175,-0.00064
6.7906,0.00333,0.00175,-0.00383
6.8030,0.00119,0.00388,0.00150
6.8031,0.00333,-0.00250,0.00360
6.8031,-0.00095,0.00282,-0.01022
6.8104,-0.00200,-0.00890,0.00150
6.8108,0.00543,-0.00250,-0.00064
6.8152,-0.00095,-0.00038,0.00255
6.8246,0.00226,0.00069,0.00255
6.8246,0.00333,-0.00145,-0.00703
6.8286,-0.00200,0.00388,0.00150
6.8322,0.00226,0.00069,0.00681
6.8366,-0.00520,0.00388,-0.00064
6.8411,-0.00414,0.00494,-0.00278
6.8452,0.00119,-0.00038,0.00574
6.8512,-0.00414,0.00282,-0.00171
6.8542,-0.00414,0.00175,0.00150
6.8593,0.00119,0.00708,-0.00171
6.8640,-0.00200,0.00069,0.00255
6.8674,-0.00520,0.00069,0.00255
6.8720,0.00333,-0.00038,-0.00278
6.8767,-0.00414,-0.00464,0.00360
6.8832,0.00226,-0.00571,-0.00703
6.8864,-0.01372,0.00494,-0.00383
6.8901,0.00012,0.00175,0.00043
6.8942,0.00864,0.00069,-0.00171
6.8988,-0.00200,-0.00250,0.00681
6.9053,0.00119,-0.00784,0.00150
6.9084,-0.00200,-0.00357,-0.00383
6.9116,-0.00414,0.00175,-0.00383
6.9161,0.00438,-0.00357,-0.00278
6.9309,-0.00095,0.00815,0.00150
6.9309,-0.00307,-0.00038,0.00574
6.9310,0.00333,0.00175,-0.00490
6.9351,0.00226,0.00069,-0.00490
6.9401,-0.00732,-0.00038,-0.00171
6.9430,-0.00095,0.00494,-0.00171
6.9482,-0.00200,-0.01422,0.00787
6.9519,0.00333,0.00708,0.00150
6.9564,0.00226,0.00069,-0.00597
6.9602,0.00012,-0.00145,-0.00064
6.9642,0.00438,-0.00038,-0.00383
6.9689,-0.00627,0.01241,-0.00490
6.9744,0.00012,0.00708,0.00043
6.9799,-0.00307,0.00069,0.00360
6.9830,0.00119,0.00069,0.00467
6.9872,0.00226,0.00494,-0.00171
6.9916,0.00333,0.00175,0.00043
6.9981,0.00438,0.00069,0.00467
7.0011,-0.00200,-0.00145,-0.00490
7.0043,0.00226,0.00069,-0.00597
7.0083,-0.00095,0.00175,0.00360
7.0125,0.00012,0.00494,-0.00171
7.0196,-0.00095,0.01241,-0.00278
7.0217,0.00226,-0.00890,0.00255
7.0264,-0.00307,-0.00890,-0.00383
7.0321,0.00333,-0.00464,0.00467
7.0345,-0.00095,0.00388,-0.00278
7.0488,0.00119,0.01666,-0.00597
7.0488,-0.00200,0.00069,0.00043
7.0488,0.00119,0.00175,0.00999
7.0521,0.00333,-0.00464,0.00255
7.0568,0.00650,0.00175,-0.00383
7.0621,-0.00414,0.00282,0.00255
7.0653,-0.00095,0.00815,-0.00278
7.0705,-0.00627,0.00175,-0.00383
7.0747,0.00333,-0.00250,-0.00064
7.0796,0.00226,0.00175,-0.00383
7.0875,-0.00414,-0.00357,-0.00171
7.0893,0.00333,0.00069,0.00255
7.0915,0.00438,-0.00038,-0.00064
7.0958,-0.00520,0.00069,-0.00064
7.1007,-0.00200,-0.00357,-0.00064
7.1055,0.00226,0.00388,-0.00383
7.1090,0.00119,-0.00145,0.00574
7.1144,0.00012,0.00708,-0.00171
7.1186,0.00012,-0.00250,-0.00383
7.1232,-0.00200,-0.00250,-0.00064
7.1281,-0.00307,-0.00677,0.00360
7.1318,0.00650,-0.00038,0.00043
7.1362,-0.00627,-0.00145,-0.00597
7.1405,-0.00627,0.00388,0.00043
7.1449,-0.00520,0.00175,0.00043
7.1501,-0.00200,0.00175,0.00150
7.1537,-0.00732,-0.01317,0.00467
7.1642,-0.00946,-0.00677,-0.00810
7.1643,0.00650,-0.00250,-0.00171
7.1688,0.00226,0.00069,-0.00383
7.1891,-0.00307,-0.00250,-0.00597
7.1891,-0.00627,-0.00250,0.00467
7.1892,-0.00307,0.00815,-0.00064
7.1892,-0.00200,0.00494,-0.00278
7.1933,0.00757,-0.00145,0.00255
7.1938,-0.00095,-0.00571,0.00150
7.1994,0.00226,0.00388,-0.00278
7.2017,0.00650,-0.00571,-0.00597
7.2103,0.00226,0.00069,-0.00490
7.2110,0.00012,-0.00677,-0.00171
7.2200,0.00333,-0.01210,0.00043
7.2200,-0.00627,-0.00464,0.00255
7.2236,-0.00200,-0.00038,-0.00064
7.2287,0.00543,-0.00038,0.00360
7.2321,0.00012,-0.00464,0.00043
7.2372,0.00119,0.00815,-0.00278
7.2406,-0.00200,-0.00250,0.00681
7.2451,-0.00414,-0.00357,-0.00383
7.2510,0.00333,-0.00250,0.00043
7.2548,-0.00732,-0.00250,0.00150
7.2598,0.00012,0.00388,0.00255
7.2634,-0.00200,0.00388,0.00574
7.2681,-0.00200,-0.00038,0.00574
7.2722,-0.00200,-0.00996,0.00574
7.2765,-0.00520,0.00815,-0.00597
7.2819,-0.00839,-0.00145,-0.00278
7.2881,-0.00200,-0.00677,-0.00278
7.2903,-0.00307,-0.00677,-0.00383
7.2946,-0.00307,0.00388,0.00467
7.3148,-0.00520,-0.00145,0.00255
7.3148,-0.00414,0.00175,0.00360
7.3185,-0.00414,0.00069,-0.00703
7.3185,0.00333,0.00708,-0.00064
7.3185,0.00438,0.00601,-0.00171
7.3208,-0.00627,0.00069,-0.00278
7.3251,-0.00200,0.00494,-0.00490
7.3287,0.00119,0.00069,0.00467
7.3333,-0.00627,-0.00464,0.00467
7.3382,-0.00200,-0.00145,0.00150
7.3424,0.00970,0.00175,-0.00383
7.3486,-0.01160,-0.00357,-0.00278
7.3510,-0.00946,-0.00677,-0.00171
7.3553,0.00119,-0.00250,-0.00383
7.3596,-0.00095,-0.00464,0.00150
7.3641,0.00012,-0.00145,0.00255
7.3693,-0.00200,-0.00357,0.00043
7.3735,0.00012,0.00069,0.00360
7.3787,0.00650,-0.00038,0.00360
7.3821,-0.00307,0.00069,0.00043
7.3864,0.00438,-0.00677,0.00360
7.3916,-0.00414,0.00069,-0.00383
7.3954,-0.00307,-0.00145,0.00999
7.3998,0.00119,-0.00038,-0.00703
7.4039,-0.00520,0.01134,-0.00490
7.4084,-0.00200,-0.00038,0.00467
7.4155,0.00119,-0.00038,0.00467
7.4184,0.00012,-0.00357,-0.00171
7.4224,0.00333,-0.00145,-0.00916
7.4267,-0.00627,-0.00250,0.00150
7.4438,-0.00095,-0.01103,0.00467
7.4438,-0.00414,-0.00145,0.00574
7.4439,-0.00200,-0.00890,0.00150
7.4439,0.00650,0.00282,0.00360
7.4481,-0.00200,0.00282,0.00681
7.4515,0.00012,-0.00464,0.01106
7.4585,-0.00839,0.00069,0.04729
7.4611,0.00012,-0.00464,0.09628
7.4650,-0.00414,-0.01210,0.14742
7.4693,-0.00200,0.00175,0.17299
7.4737,0.00119,0.00069,0.17511
7.4806,-0.00520,-0.00677,0.16553
7.4833,0.00333,-0.00038,0.14423
7.4873,0.00119,-0.00357,0.11865
7.4923,-0.00414,-0.00571,0.05261
7.4957,-0.00307,0.00069,-0.01555
7.5010,0.00650,-0.00784,-0.07733
7.5043,0.00012,0.00601,-0.13806
7.5087,-0.00200,0.00282,-0.20837
7.5139,-0.00307,0.00708,-0.25204
7.5187,-0.00200,0.00920,-0.30104
7.5234,-0.01053,0.00920,-0.35110
7.5267,0.00543,0.01027,-0.37135
7.5312,-0.00095,0.01559,-0.38094
7.5356,0.00226,0.00601,-0.36710
7.5425,0.00119,0.00815,-0.34685
7.5454,-0.00627,0.00920,-0.30318
7.5496,-0.00095,0.00175,-0.27974
7.5540,0.00650,0.00175,-0.26163
7.5580,-0.00200,0.01134,-0.23712
7.5805,0.00543,0.02199,-0.22754
7.5805,0.00757,0.00920,-0.22861
7.5805,-0.00946,0.00601,-0.23180
7.5805,0.01076,0.00388,-0.23074
7.5805,0.00970,0.01134,-0.23712
7.5865,-0.00839,0.00494,-0.21475
7.5882,0.00438,0.00494,-0.19984
7.5925,-0.00732,0.00494,-0.16682
7.5962,0.00119,-0.00145,-0.11781
7.6010,0.00438,0.01347,-0.06029
7.6056,0.01503,0.01559,-0.02194
7.6108,0.00543,0.00069,0.02811
7.6145,0.00438,0.01134,0.05154
7.6191,-0.00095,-0.00038,0.10800
7.6230,0.00864,0.00069,0.15807
7.6278,0.00012,-0.00250,0.18150
7.6318,0.00970,0.01987,0.19109
7.6356,-0.00627,0.00920,0.20601
7.6403,-0.00200,0.01454,0.19322
7.6449,-0.00200,0.00708,0.19536
7.6493,-0.00732,0.00388,0.18683
7.6542,-0.00520,0.01559,0.21240
7.6579,-0.00095,0.00282,0.24756
7.6624,0.00119,0.01454,0.28909
7.6694,0.00438,0.00388,0.32957
7.6723,-0.00095,0.00708,0.36473
7.6884,-0.00200,0.00708,0.40201
7.6884,-0.00095,0.00175,0.41800
7.6885,0.00119,0.00815,0.41373
7.6953,-0.00732,0.02092,0.37645
7.6953,0.00864,-0.00890,0.32745
7.6989,-0.00095,0.00601,0.28590
7.7017,-0.00732,0.01454,0.26672
7.7059,-0.00839,0.00494,0.23796
7.7114,-0.00627,0.00282,0.19003
7.7147,0.00970,0.00601,0.12186
7.7195,0.00226,0.01027,0.08031
7.7237,0.00757,-0.00357,0.04089
7.7279,0.00119,0.02306,0.01425
7.7322,-0.00627,0.02519,0.02385
7.7366,-0.00095,0.01347,0.06326
7.7415,-0.00095,-0.01317,0.08670
7.7453,-0.01160,-0.00145,0.11972
7.7508,-0.00839,0.01027,0.16020
7.7552,-0.00200,0.00601,0.23157
7.7593,0.00333,0.02731,0.30402
7.7648,-0.00095,0.02092,0.37431
7.7683,-0.01160,0.01454,0.44781
7.7725,-0.00200,0.00601,0.55435
7.7771,-0.00627,0.00175,0.64702
7.7814,-0.00946,0.01134,0.70135
7.7865,-0.00627,-0.00890,0.74930
7.7902,-0.01053,0.00069,0.77060
7.7991,-0.01266,-0.00996,0.77379
7.8033,-0.00520,-0.00464,0.75995
7.8034,-0.00946,-0.01743,0.73438
7.8282,0.00650,-0.01955,0.68005
7.8282,0.00650,0.00920,0.62785
7.8282,-0.00627,-0.00357,0.55222
7.8282,-0.01372,0.00815,0.47658
7.8282,0.00012,-0.00250,0.39349
7.8321,-0.00200,-0.00464,0.34236
7.8334,-0.00946,-0.00677,0.28697
7.8390,-0.01266,-0.01529,0.25182
7.8441,-0.01053,-0.01849,0.20387
7.8481,-0.00946,0.00069,0.20813
7.8546,-0.01799,-0.01743,0.22092
7.8562,-0.00732,-0.01317,0.29655
7.8627,-0.02544,-0.01210,0.36792
7.8646,-0.02864,-0.00784,0.46700
7.8683,-0.02437,0.01773,0.60335
7.8736,-0.02118,-0.01317,0.75888
7.8780,-0.01904,-0.00357,0.89737
7.8817,-0.01799,0.00601,1.04224
7.8868,-0.00732,-0.00784,1.14983
7.8905,-0.03290,-0.00357,1.22014
7.8953,-0.01479,-0.01529,1.27446
7.8991,-0.01160,-0.01529,1.31175
7.9038,-0.00839,-0.02699,1.29045
7.9095,-0.01053,-0.02167,1.23932
7.9131,-0.02757,-0.01849,1.16475
7.9189,-0.01692,-0.01529,1.07739
7.9241,-0.03183,-0.02699,0.96767
7.9276,-0.02011,-0.01955,0.83878
7.9308,-0.02225,-0.02592,0.73012
7.9348,-0.02118,-0.03871,0.62572
7.9504,-0.02437,-0.03659,0.57033
7.9504,-0.00520,-0.05363,0.53304
7.9505,-0.00732,-0.03232,0.50961
7.9518,-0.01266,-0.02913,0.53943
7.9568,-0.00627,-0.03020,0.58098
7.9613,0.00012,-0.02913,0.64597
7.9649,-0.00200,-0.04297,0.76846
7.9698,-0.00839,-0.02592,0.88991
7.9740,-0.00732,-0.02167,0.98259
7.9786,-0.00414,-0.02380,1.07314
7.9833,-0.00095,-0.01529,1.17433
7.9872,-0.01160,-0.00464,1.25636
7.9914,-0.01585,-0.00996,1.32454
7.9964,-0.01692,-0.00038,1.34903
8.0016,-0.02225,-0.00784,1.33838
8.0063,-0.02225,-0.00038,1.30429
8.0096,-0.02544,-0.01849,1.25423
8.0134,-0.01904,-0.02167,1.20309
8.0179,-0.03290,-0.01743,1.10829
8.0220,-0.02332,-0.02380,1.04649
8.0272,-0.02437,-0.02060,0.95595
8.0308,-0.01479,-0.02592,0.85689
8.0361,-0.01053,-0.04724,0.78125
8.0404,-0.02544,-0.00145,0.73225
8.0448,-0.01160,-0.02274,0.71521
8.0538,-0.01053,-0.03020,0.71201
8.0548,-0.02437,-0.01529,0.73651
8.0592,-0.02437,-0.02913,0.76527
8.0624,-0.03503,-0.03020,0.77699
8.0666,-0.03929,-0.02592,0.82813
8.0848,-0.03076,-0.01636,0.87073
8.0849,-0.03183,-0.00571,0.90375
8.0849,-0.02864,-0.00784,0.88777
8.0849,-0.02544,-0.03552,0.89842
8.0882,-0.01372,-0.03125,0.86008
8.0935,-0.00946,-0.01955,0.81108
8.0967,-0.00520,-0.01529,0.74716
8.1019,-0.00307,-0.00996,0.69283
8.1055,-0.01372,-0.01422,0.65129
8.1098,-0.01479,0.01559,0.63211
8.1161,-0.02011,0.00175,0.62465
8.1213,-0.02757,-0.02699,0.62892
8.1272,-0.02864,-0.02380,0.64597
8.1295,-0.00414,0.00815,0.68217
8.1317,-0.05527,-0.07600,0.74503
8.1363,-0.02118,-0.02167,0.81534
8.1403,-0.02650,-0.02806,0.84943
8.1450,-0.02971,0.00175,0.86433
8.1491,-0.01799,-0.00357,0.88670
8.1546,-0.03609,-0.00890,0.86861
8.1597,-0.01692,-0.01103,0.81108
8.1631,-0.02437,-0.01210,0.74077
8.1679,-0.04462,0.01241,0.72691
8.1719,-0.02225,-0.01955,0.71947
8.1792,-0.03503,-0.02274,0.72691
8.1814,-0.00095,-0.04404,0.71414
8.1862,-0.03290,-0.01317,0.68217
8.1903,-0.00839,-0.00250,0.60548
8.1941,-0.04781,0.01134,0.57672
8.2094,-0.02864,0.03584,0.52238
8.2094,0.00543,-0.02592,0.46486
8.2094,-0.00307,-0.03020,0.42758
8.2133,-0.02225,-0.00038,0.38710
8.2151,-0.01053,-0.02380,0.37219
8.2194,-0.04462,-0.02380,0.36259
8.2255,-0.03822,-0.05576,0.38177
8.2284,-0.03929,-0.06322,0.40414
8.2328,-0.01692,-0.03552,0.43504
8.2368,-0.03609,-0.01529,0.50215
8.2412,-0.01799,-0.00357,0.56075
8.2460,-0.00732,-0.01210,0.59377
8.2499,-0.03076,0.00175,0.62572
8.2554,-0.01692,-0.01317,0.63104
8.2595,-0.01799,-0.00357,0.64597
8.2638,-0.02011,0.00494,0.68111
8.2693,-0.01479,-0.02060,0.67046
8.2733,0.00012,-0.01317,0.64383
8.2773,-0.02118,-0.00784,0.55008
8.2817,-0.01372,-0.01422,0.43610
8.2860,-0.02437,-0.00890,0.34769
8.2912,-0.01160,-0.01317,0.25821
8.2947,-0.01904,0.00920,0.15700
8.2996,-0.00946,-0.00145,0.06433
8.3063,-0.00732,-0.01529,0.02278
8.3099,-0.01692,0.00069,-0.02940
8.3270,-0.01372,0.00601,-0.05070
8.3270,-0.00627,0.00282,-0.08054
8.3271,-0.01479,-0.02274,-0.09651
8.3318,-0.01372,-0.02060,-0.04538
8.3318,-0.00732,-0.00571,0.03236
8.3386,-0.02225,-0.01422,0.14635
8.3386,-0.02011,0.00494,0.27737
8.3429,-0.03183,0.00282,0.41054
8.3467,-0.01372,-0.02806,0.53838
8.3518,-0.01904,-0.03232,0.64064
8.3560,-0.01799,-0.02274,0.71414
8.3599,-0.01585,0.00601,0.76421
8.3648,-0.01692,-0.01849,0.80362
8.3688,-0.01904,-0.01210,0.79829
8.3729,-0.02118,-0.00571,0.74930
8.3781,-0.02225,-0.01422,0.68964
8.3816,-0.02650,0.00388,0.63850
8.3860,-0.00520,-0.02060,0.57565
8.3912,-0.00095,0.00175,0.53091
8.3951,-0.01160,-0.03020,0.50429
8.3999,-0.01160,-0.02913,0.46060
8.4038,-0.01372,-0.01103,0.39456
8.4082,-0.02971,-0.00890,0.34555
8.4137,-0.02650,-0.01529,0.29655
8.4189,-0.01692,0.00069,0.17404
8.4230,-0.01692,0.03477,0.05154
8.4263,-0.01799,-0.00038,-0.07628
8.4396,0.00864,-0.00784,-0.15404
8.4397,-0.01372,0.00388,-0.21689
8.4426,-0.01692,0.03052,-0.28825
8.4445,-0.01372,0.01880,-0.29146
8.4489,-0.00200,0.02731,-0.27016
8.4533,-0.00095,0.02731,-0.27228
8.4573,-0.01053,0.00175,-0.28400
8.4745,-0.01053,-0.00145,-0.29359
8.4746,-0.02225,0.00069,-0.30104
8.4746,-0.00307,0.00920,-0.28400
8.4783,-0.00520,0.00175,-0.28825
8.4819,-0.01904,-0.00571,-0.29359
8.4830,-0.01160,0.01454,-0.28081
8.4887,-0.01479,-0.01422,-0.23819
8.4914,-0.00732,-0.00464,-0.20198
8.4965,-0.00414,0.00920,-0.20303
8.5004,-0.01266,-0.02060,-0.21156
